conversation_id,turn_number,total_issues
9a4c93c06ba86120d4296b0014569708,1,3
9a4c93c06ba86120d4296b0014569708,2,3
9a4c93c06ba86120d4296b0014569708,3,3
9a4c93c06ba86120d4296b0014569708,4,3
9a4c93c06ba86120d4296b0014569708,5,3
9a4c93c06ba86120d4296b0014569708,6,3
9a6d71a52a302c94b8b0f700f478424f,1,1
9a6d71a52a302c94b8b0f700f478424f,2,1
9a6d71a52a302c94b8b0f700f478424f,3,1
9a6d71a52a302c94b8b0f700f478424f,4,2
9a6d71a52a302c94b8b0f700f478424f,5,6
9a6d71a52a302c94b8b0f700f478424f,6,1
9a868dc7dd4ff19a94e1aa5272bc9622,1,1
9a868dc7dd4ff19a94e1aa5272bc9622,2,1
9a868dc7dd4ff19a94e1aa5272bc9622,3,1
9a868dc7dd4ff19a94e1aa5272bc9622,4,1
9a868dc7dd4ff19a94e1aa5272bc9622,5,1
9ac3cf521f0c60703bc967314d2c0d92,1,2
9ac3cf521f0c60703bc967314d2c0d92,2,1
9ac3cf521f0c60703bc967314d2c0d92,3,1
9ac3cf521f0c60703bc967314d2c0d92,4,1
9ac3cf521f0c60703bc967314d2c0d92,5,1
9ac3cf521f0c60703bc967314d2c0d92,6,1
9aded454700262e45ed3e42755879428,1,1
9aded454700262e45ed3e42755879428,2,1
9aded454700262e45ed3e42755879428,3,1
9ae7aac1d4312fd8d66e9afb5c84b975,1,1
9ae7aac1d4312fd8d66e9afb5c84b975,2,1
9ae7aac1d4312fd8d66e9afb5c84b975,3,2
9ae7aac1d4312fd8d66e9afb5c84b975,4,1
9b2fcce02d704e667f3e52765ddad35b,1,2
9b2fcce02d704e667f3e52765ddad35b,2,2
9b2fcce02d704e667f3e52765ddad35b,3,2
9b6fd9afb541d1e01c1ecd2e4073e3c9,1,4
9b702073976e1f60611ff4cb8b5b5ee8,1,1
9b702073976e1f60611ff4cb8b5b5ee8,2,1
9b73b0efc55935cf30cf423fcb793707,1,1
9b73b0efc55935cf30cf423fcb793707,2,1
9b73b0efc55935cf30cf423fcb793707,3,1
9b73b0efc55935cf30cf423fcb793707,4,1
9b73b0efc55935cf30cf423fcb793707,5,1
9bab7acd7054a2ce9e1ef63796a8e0a5,1,1
9bab7acd7054a2ce9e1ef63796a8e0a5,2,1
9bab7acd7054a2ce9e1ef63796a8e0a5,3,1
9bab7acd7054a2ce9e1ef63796a8e0a5,4,1
9bab7acd7054a2ce9e1ef63796a8e0a5,5,1
9bab7acd7054a2ce9e1ef63796a8e0a5,6,2
9bb0adea86a3039e92c4302c880359b4,1,1
9bb0adea86a3039e92c4302c880359b4,2,1
9bee4148d375768d62f318e99eb3c731,1,1
9bee4148d375768d62f318e99eb3c731,2,1
9bee4148d375768d62f318e99eb3c731,3,1
9bee4148d375768d62f318e99eb3c731,4,1
9bee4148d375768d62f318e99eb3c731,5,1
9bee4148d375768d62f318e99eb3c731,6,1
9c26d58b2a747b3ecf0261ea0d81d958,1,3
9c26d58b2a747b3ecf0261ea0d81d958,2,4
9c26d58b2a747b3ecf0261ea0d81d958,3,1
9c26d58b2a747b3ecf0261ea0d81d958,4,2
9c26d58b2a747b3ecf0261ea0d81d958,5,1
9c26d58b2a747b3ecf0261ea0d81d958,6,1
9c556754303c6211b244e85876177165,1,1
9c556754303c6211b244e85876177165,2,4
9c8eb8423b01df70f933d1457aac03f9,1,3
9c8eb8423b01df70f933d1457aac03f9,2,3
9cdb993103c9a3e09b4c972e304438a2,1,1
9cdb993103c9a3e09b4c972e304438a2,2,1
9ceb65a34d58524656c11c137eeaf926,1,1
9ceb65a34d58524656c11c137eeaf926,2,1
9ceb65a34d58524656c11c137eeaf926,3,1
9ceb65a34d58524656c11c137eeaf926,4,1
9ceb65a34d58524656c11c137eeaf926,5,1
9ceb65a34d58524656c11c137eeaf926,6,1
9cee90b7dd155777a3c1ac6f8e94fa54,1,2
9cee90b7dd155777a3c1ac6f8e94fa54,2,2
9cee90b7dd155777a3c1ac6f8e94fa54,3,1
9cee90b7dd155777a3c1ac6f8e94fa54,4,1
9cee90b7dd155777a3c1ac6f8e94fa54,5,1
9cee90b7dd155777a3c1ac6f8e94fa54,6,1
9d74d3e64fdfe65d1a6af5cd5aaff996,1,1
9d74d3e64fdfe65d1a6af5cd5aaff996,2,1
9d74d3e64fdfe65d1a6af5cd5aaff996,3,1
9d84cfadc84241c904d221a396940160,1,1
9d84cfadc84241c904d221a396940160,2,5
9d84cfadc84241c904d221a396940160,3,5
9da77395216e63eadcfafee0e7c83d94,1,1
9da77395216e63eadcfafee0e7c83d94,2,1
9dc77a7a419934e69ee34a1791d8b951,1,1
9dc77a7a419934e69ee34a1791d8b951,2,3
9dc77a7a419934e69ee34a1791d8b951,3,1
9dc77a7a419934e69ee34a1791d8b951,4,1
9dc77a7a419934e69ee34a1791d8b951,5,1
9de08f791e16b36ea12031a1a0119161,1,1
9de08f791e16b36ea12031a1a0119161,2,1
9de08f791e16b36ea12031a1a0119161,3,1
9dfd833f9f2e765f5d0ed51d087f6b2f,1,1
9dfd833f9f2e765f5d0ed51d087f6b2f,2,3
9e33b359ea1448ff24d8379bda5faf90,1,3
9e33b359ea1448ff24d8379bda5faf90,2,2
9e33b359ea1448ff24d8379bda5faf90,3,3
9e33b359ea1448ff24d8379bda5faf90,4,2
9e33cee58a69137cf73d49ac64003f15,1,1
9e33cee58a69137cf73d49ac64003f15,2,1
9e33cee58a69137cf73d49ac64003f15,3,1
9e42f9dcd57c2b8fea293a2cb46e47a4,1,1
9e42f9dcd57c2b8fea293a2cb46e47a4,2,1
9e42f9dcd57c2b8fea293a2cb46e47a4,3,1
9e42f9dcd57c2b8fea293a2cb46e47a4,4,1
9e79ec6e5f8871ee6d8623e7b3c9748e,1,2
9ebc194c627959f81d4ba762cd028a10,1,4
9ebc194c627959f81d4ba762cd028a10,2,1
9ebc194c627959f81d4ba762cd028a10,3,1
9f170d41ec16ed4b7fc8c71b091cb7ef,1,6
9f170d41ec16ed4b7fc8c71b091cb7ef,2,6
9f170d41ec16ed4b7fc8c71b091cb7ef,3,1
9f170d41ec16ed4b7fc8c71b091cb7ef,4,1
9f170d41ec16ed4b7fc8c71b091cb7ef,5,6
9f170d41ec16ed4b7fc8c71b091cb7ef,6,1
9f364c75d8d5eccbf5379f23ba8140c2,1,1
9f364c75d8d5eccbf5379f23ba8140c2,2,1
9f83d7c747eef482d8be51eb3aa12226,1,1
9f83d7c747eef482d8be51eb3aa12226,2,1
9f83d7c747eef482d8be51eb3aa12226,3,1
9f83d7c747eef482d8be51eb3aa12226,4,1
9f83d7c747eef482d8be51eb3aa12226,5,1
9f83d7c747eef482d8be51eb3aa12226,6,1
9fe93f10d2e61259fd43794fe5225747,1,1
9fe93f10d2e61259fd43794fe5225747,2,1
9fe93f10d2e61259fd43794fe5225747,3,2
9fe93f10d2e61259fd43794fe5225747,4,1
9fe93f10d2e61259fd43794fe5225747,5,1
9fe93f10d2e61259fd43794fe5225747,6,1
a006f7fc9e3adf924be7760b67573f1b,1,1
a006f7fc9e3adf924be7760b67573f1b,2,1
a006f7fc9e3adf924be7760b67573f1b,3,1
a027d60e796a249a04c174361f4b29c8,1,1
a027d60e796a249a04c174361f4b29c8,2,1
a027d60e796a249a04c174361f4b29c8,3,1
a04a3c636072d191801cc3ac81351428,1,1
a04a3c636072d191801cc3ac81351428,2,2
a0783d2472eea09d35bb2bbca27ba8ac,1,9
a0783d2472eea09d35bb2bbca27ba8ac,2,8
a0b964c185b20aad343130c6a830bcff,1,1
a10a12d0c8e32e3e12d481677a9abca9,1,1
a10a12d0c8e32e3e12d481677a9abca9,2,1
a113d0c3629ffc2b956aa02feea2a696,1,1
a113d0c3629ffc2b956aa02feea2a696,2,1
a16607a7d93bd04eb45fd5e72a2f39b9,1,5
a16607a7d93bd04eb45fd5e72a2f39b9,2,7
a16607a7d93bd04eb45fd5e72a2f39b9,3,7
a16607a7d93bd04eb45fd5e72a2f39b9,4,5
a16607a7d93bd04eb45fd5e72a2f39b9,5,8
a16607a7d93bd04eb45fd5e72a2f39b9,6,5
a18619296d46a47d665e34e4ea8c4154,1,7
a18619296d46a47d665e34e4ea8c4154,2,1
a1bead2f1e96dadcac6c6167ae9659e9,1,1
a1bead2f1e96dadcac6c6167ae9659e9,2,1
a1d6df7365fdb47d46759f5edcfffd78,1,3
a1d6df7365fdb47d46759f5edcfffd78,2,3
a1d6df7365fdb47d46759f5edcfffd78,3,1
a1d996133d2af813999dc3376fb17fc8,1,2
a1d996133d2af813999dc3376fb17fc8,2,2
a1d996133d2af813999dc3376fb17fc8,3,3
a1d996133d2af813999dc3376fb17fc8,4,2
a1d996133d2af813999dc3376fb17fc8,5,2
a1da79aa2e2970a3c2414a6bbe74e901,1,1
a1da79aa2e2970a3c2414a6bbe74e901,2,1
a1da79aa2e2970a3c2414a6bbe74e901,3,1
a1da79aa2e2970a3c2414a6bbe74e901,4,2
a1da79aa2e2970a3c2414a6bbe74e901,5,1
a1da79aa2e2970a3c2414a6bbe74e901,6,2
a1ee0092c11a1406e13f070e0fd5e4dd,1,5
a1ee0092c11a1406e13f070e0fd5e4dd,2,5
a2141e0bb633ef916f190fa4d5fe29c6,1,9
a2224cc4ada7bafac53d3b6ea9a76ec4,1,7
a2224cc4ada7bafac53d3b6ea9a76ec4,2,1
a2224cc4ada7bafac53d3b6ea9a76ec4,3,1
a22ffe8d1ce20e715a2a621527a9415b,1,4
a24b8201f6b1630b17d74e82ec03c3d9,1,1
a260b1e01e051d6dca1113e20f943e37,1,8
a260b1e01e051d6dca1113e20f943e37,2,9
a260b1e01e051d6dca1113e20f943e37,3,8
a2627eac5e843747648b73cf0bb36548,1,1
a2627eac5e843747648b73cf0bb36548,2,7
a2b2e4ee9b79aaa64254fe141e8fe1b8,1,1
a2b2e4ee9b79aaa64254fe141e8fe1b8,2,3
a2b2e4ee9b79aaa64254fe141e8fe1b8,3,1
a2b6ce7cdeca0f8e6fb17b97811c14ca,1,2
a2b6ce7cdeca0f8e6fb17b97811c14ca,2,1
a2b6ce7cdeca0f8e6fb17b97811c14ca,3,1
a2b6ce7cdeca0f8e6fb17b97811c14ca,4,1
a2c643ec62c97da5c285cba1bca9aae7,1,1
a2c643ec62c97da5c285cba1bca9aae7,2,1
a2f4fe576576a5dea846704d18375b54,1,7
a2f4fe576576a5dea846704d18375b54,2,7
a2f4fe576576a5dea846704d18375b54,3,6
a2f4fe576576a5dea846704d18375b54,4,8
a2f4fe576576a5dea846704d18375b54,5,7
a2fc640faed543c0a6ff667f63f7c584,1,3
a2fc640faed543c0a6ff667f63f7c584,2,1
a31002fd9ebc947d90e6d2376404ff99,1,5
a31002fd9ebc947d90e6d2376404ff99,2,2
a342c0d7b4752d614a47882087925dcc,1,3
a34953a6f8e330c73a6e90f4fba18360,1,1
a34953a6f8e330c73a6e90f4fba18360,2,2
a34953a6f8e330c73a6e90f4fba18360,3,1
a386822ea7e4141a203cfc1ac057c98f,1,1
a3a3b8b8ad7795cae0fc7a49e3f73b0b,1,2
a3a3b8b8ad7795cae0fc7a49e3f73b0b,2,1
a3a3b8b8ad7795cae0fc7a49e3f73b0b,3,1
a3b0af5cc8999a28682e299b276b97cc,1,1
a3b0af5cc8999a28682e299b276b97cc,2,1
a45702544d8f4baa172a2a2ca1a430cd,1,3
a45702544d8f4baa172a2a2ca1a430cd,2,1
a45ab1e4a7a28cadd59c14d3501ee8cb,1,1
a45ab1e4a7a28cadd59c14d3501ee8cb,2,1
a4675655e461562f6f5d484462f54010,1,5
a4675655e461562f6f5d484462f54010,2,1
a494ac048330edab6d9982674cc1b388,1,7
a494ac048330edab6d9982674cc1b388,2,10
a494ac048330edab6d9982674cc1b388,3,9
a494ac048330edab6d9982674cc1b388,4,9
a494ac048330edab6d9982674cc1b388,5,9
a494ac048330edab6d9982674cc1b388,6,7
a570f9910edc9ff8957df7859b511860,1,1
a570f9910edc9ff8957df7859b511860,2,1
a59538e63eee1d5918409c0a6df5ce1e,1,1
a59538e63eee1d5918409c0a6df5ce1e,2,1
a59538e63eee1d5918409c0a6df5ce1e,3,1
a59538e63eee1d5918409c0a6df5ce1e,4,1
a59538e63eee1d5918409c0a6df5ce1e,5,1
a5bbcd57d40de8cd4a19a72b5c6abe89,1,1
a5bbcd57d40de8cd4a19a72b5c6abe89,2,1
a5bbcd57d40de8cd4a19a72b5c6abe89,3,1
a60f82007f4ca95404bae6f7768c9b0a,1,1
a60f82007f4ca95404bae6f7768c9b0a,2,1
a637cd573b2c92bb52780311a728a1d8,1,1
a637cd573b2c92bb52780311a728a1d8,2,2
a637cd573b2c92bb52780311a728a1d8,3,1
a637cd573b2c92bb52780311a728a1d8,4,1
a637cd573b2c92bb52780311a728a1d8,5,1
a637cd573b2c92bb52780311a728a1d8,6,2
a63f4e7b89210ede2f7cba3bcb63d46c,1,2
a63f4e7b89210ede2f7cba3bcb63d46c,2,4
a63f4e7b89210ede2f7cba3bcb63d46c,3,2
a63f4e7b89210ede2f7cba3bcb63d46c,4,2
a63f4e7b89210ede2f7cba3bcb63d46c,5,1
a63f4e7b89210ede2f7cba3bcb63d46c,6,2
a6436e4e61afbe6e06f97485f1183309,1,1
a6436e4e61afbe6e06f97485f1183309,2,1
a6436e4e61afbe6e06f97485f1183309,3,1
a68379437902301d6251eaea4e36d2a2,1,6
a68379437902301d6251eaea4e36d2a2,2,8
a69051f84814f61454daf135fce2db7e,1,13
a69051f84814f61454daf135fce2db7e,2,8
a6960761fa0bd6855d439b46a62e847a,1,8
a6960761fa0bd6855d439b46a62e847a,2,8
a6ac239301e2ddf7b265c85620d0d217,1,11
a6ac239301e2ddf7b265c85620d0d217,2,9
a6dd045136f5dfb732c1bd395fac0bd6,1,1
a6dd045136f5dfb732c1bd395fac0bd6,2,1
a6dd045136f5dfb732c1bd395fac0bd6,3,1
a6dd045136f5dfb732c1bd395fac0bd6,4,1
a6dd045136f5dfb732c1bd395fac0bd6,5,1
a6e0c7f6a5b41d45c54124de6a8bfa84,1,5
a6e0c7f6a5b41d45c54124de6a8bfa84,2,6
a6e0c7f6a5b41d45c54124de6a8bfa84,3,7
a6e0c7f6a5b41d45c54124de6a8bfa84,4,7
a70c4f4e55ca6adc40c3b5038d03ab32,1,6
a77f5405b6a916910774c3b325789cbd,1,1
a77f5405b6a916910774c3b325789cbd,2,4
a77f5405b6a916910774c3b325789cbd,3,1
a77f5405b6a916910774c3b325789cbd,4,1
a78155dd9afec7c2b857bc9a7b29b62b,1,1
a78155dd9afec7c2b857bc9a7b29b62b,2,1
a78155dd9afec7c2b857bc9a7b29b62b,3,1
a78155dd9afec7c2b857bc9a7b29b62b,4,1
a78155dd9afec7c2b857bc9a7b29b62b,5,1
a78155dd9afec7c2b857bc9a7b29b62b,6,1
a7a88295b3e2867bf958ed594c1fbad1,1,12
a7a88295b3e2867bf958ed594c1fbad1,2,11
a7a88295b3e2867bf958ed594c1fbad1,3,10
a7b50d7b03985b74e77794b1c3b01072,1,1
a7b50d7b03985b74e77794b1c3b01072,2,1
a7b50d7b03985b74e77794b1c3b01072,3,1
a7b50d7b03985b74e77794b1c3b01072,4,4
a7b6f826d42ae3f89d0ae2251e661a60,1,8
a7b6f826d42ae3f89d0ae2251e661a60,2,2
a7d61a11f44f07ee2c32fb2726763cf9,1,3
a7d61a11f44f07ee2c32fb2726763cf9,2,2
a7d61a11f44f07ee2c32fb2726763cf9,3,5
a7e4f6e9ae023c4823af125a00e4019f,1,2
a7e4f6e9ae023c4823af125a00e4019f,2,2
a7e4f6e9ae023c4823af125a00e4019f,3,1
a7fc740f9b8c74c9fa4330687ca364bf,1,4
a7fc740f9b8c74c9fa4330687ca364bf,2,1
a81dacd5f894ce9728634e07c7254d16,1,1
a81dacd5f894ce9728634e07c7254d16,2,3
a83df7d51df0f1d5a96a9dabf8b7e3fa,1,1
a83df7d51df0f1d5a96a9dabf8b7e3fa,2,1
a83df7d51df0f1d5a96a9dabf8b7e3fa,3,1
a879c91b496051ddb8bcdd937977242a,1,1
a879c91b496051ddb8bcdd937977242a,2,1
a879c91b496051ddb8bcdd937977242a,3,1
a879c91b496051ddb8bcdd937977242a,4,1
a879c91b496051ddb8bcdd937977242a,5,1
a879c91b496051ddb8bcdd937977242a,6,1
a884f859b218284ca3992625deaab891,1,1
a884f859b218284ca3992625deaab891,2,1
a884f859b218284ca3992625deaab891,3,1
a884f859b218284ca3992625deaab891,4,1
a884f859b218284ca3992625deaab891,5,1
a884f859b218284ca3992625deaab891,6,1
a88b33112d99fd44aabe08e36dce0a04,1,9
a88b33112d99fd44aabe08e36dce0a04,2,1
a88b33112d99fd44aabe08e36dce0a04,3,4
a88b33112d99fd44aabe08e36dce0a04,4,1
a8a996310b0b87222641d3456c139e7c,1,1
a8a996310b0b87222641d3456c139e7c,2,2
a8a996310b0b87222641d3456c139e7c,3,1
a8a996310b0b87222641d3456c139e7c,4,1
a8c4c3013fdf11968aa32e8966520900,1,3
a8c4c3013fdf11968aa32e8966520900,2,3
a8c678d50eb939a6e0ed41bf2e295781,1,1
a8c678d50eb939a6e0ed41bf2e295781,2,7
a8c678d50eb939a6e0ed41bf2e295781,3,2
a8fb01cc30b1d89afcb900137d1bd61d,1,1
a8fb01cc30b1d89afcb900137d1bd61d,2,1
a9053e6b32561b0613bba389cd25fdd4,1,2
a9053e6b32561b0613bba389cd25fdd4,2,2
a9053e6b32561b0613bba389cd25fdd4,3,1
a9053e6b32561b0613bba389cd25fdd4,4,1
a919d838738b5edda6619158ac63d4ce,1,8
a919d838738b5edda6619158ac63d4ce,2,4
a9204ad0a7b73e6ccf2975440eb917e3,1,10
a92f5b3d19d7b2583941a4caf53bb0f3,1,1
a92f5b3d19d7b2583941a4caf53bb0f3,2,1
a9523bcdb1680c0b27515f987ee25e6d,1,1
a9523bcdb1680c0b27515f987ee25e6d,2,1
a956e48db46eba814f74c2fa52e3fadb,1,5
a956e48db46eba814f74c2fa52e3fadb,2,9
a96416c7c36d2a65212c6fdd26fdd17f,1,3
a96416c7c36d2a65212c6fdd26fdd17f,2,3
a96416c7c36d2a65212c6fdd26fdd17f,3,3
a96416c7c36d2a65212c6fdd26fdd17f,4,3
a96416c7c36d2a65212c6fdd26fdd17f,5,1
a96416c7c36d2a65212c6fdd26fdd17f,6,1
a969604bea50cc4484573183b9f3480d,1,2
a969604bea50cc4484573183b9f3480d,2,1
a9a7dbd39b67b2ea5072f23dcb274a90,1,3
a9a7dbd39b67b2ea5072f23dcb274a90,2,3
a9a7dbd39b67b2ea5072f23dcb274a90,3,4
a9c4e9f3e41086c06ba43ed88b78a3f8,1,2
a9c76326ac101bbf60b04feade378866,1,1
a9c76326ac101bbf60b04feade378866,2,1
a9cd6dbf57032d450dfdae2059305464,1,3
a9cd6dbf57032d450dfdae2059305464,2,3
a9cd6dbf57032d450dfdae2059305464,3,6
a9cd6dbf57032d450dfdae2059305464,4,1
a9cd6dbf57032d450dfdae2059305464,5,1
a9ed8fb4ff7b8eed3986281fdcb2bfa4,1,1
a9ed8fb4ff7b8eed3986281fdcb2bfa4,2,1
aa2d5e89051b0d79413eb9d03aaa8f79,1,1
aa2d5e89051b0d79413eb9d03aaa8f79,2,1
aa92201abe4e37f1ace99ca95849748a,1,1
aa92201abe4e37f1ace99ca95849748a,2,2
aaea0986c437238f31f7c0e4b284657d,1,1
aaea0986c437238f31f7c0e4b284657d,2,1
aaea0986c437238f31f7c0e4b284657d,3,2
aaea0986c437238f31f7c0e4b284657d,4,1
aaeca2be91a60f5c21b3cebd228630a1,1,11
aaeca2be91a60f5c21b3cebd228630a1,2,1
ab052bfcdbee4abe47d825ae6047f352,1,1
ab052bfcdbee4abe47d825ae6047f352,2,1
ab31d558823a0e81c6642e8343c45f7c,1,1
ab31d558823a0e81c6642e8343c45f7c,2,1
ab31d558823a0e81c6642e8343c45f7c,3,1
ab31d558823a0e81c6642e8343c45f7c,4,1
ab8cd4946eb713325014b49bbbe0f914,1,2
ab8cd4946eb713325014b49bbbe0f914,2,1
ab9946c5edb34f517c7627756215ce33,1,10
ab9946c5edb34f517c7627756215ce33,2,11
abaf518fe8756ec0523056caaa67057f,1,2
abaf518fe8756ec0523056caaa67057f,2,1
abc0c1f530393bf987cb5686464e91e3,1,1
ac18580a493043f7e5a040f84f397446,1,1
ac18580a493043f7e5a040f84f397446,2,1
ac18580a493043f7e5a040f84f397446,3,1
ad1ab89766f6c8b3cb926f2b2700cee0,1,1
ad1ab89766f6c8b3cb926f2b2700cee0,2,1
ad1ab89766f6c8b3cb926f2b2700cee0,3,1
ad1ab89766f6c8b3cb926f2b2700cee0,4,1
ad49018bfea3350cbb61374e335b8ea9,1,1
ad49018bfea3350cbb61374e335b8ea9,2,1
ad8eb3bc6b625480cb4c7c3296970444,1,3
ad8eb3bc6b625480cb4c7c3296970444,2,2
ad8eb3bc6b625480cb4c7c3296970444,3,3
ad8eb3bc6b625480cb4c7c3296970444,4,1
ada3169bc032bf5ad0db961a49fcbd35,1,1
ada3169bc032bf5ad0db961a49fcbd35,2,3
ada3169bc032bf5ad0db961a49fcbd35,3,1
ada3169bc032bf5ad0db961a49fcbd35,4,6
ada3169bc032bf5ad0db961a49fcbd35,5,1
ada3169bc032bf5ad0db961a49fcbd35,6,1
adddbc56294ccda8d52876e3bd3eda20,1,1
adddbc56294ccda8d52876e3bd3eda20,2,1
adddbc56294ccda8d52876e3bd3eda20,3,1
adddbc56294ccda8d52876e3bd3eda20,4,1
adddbc56294ccda8d52876e3bd3eda20,5,1
adddbc56294ccda8d52876e3bd3eda20,6,1
adeb2dc3dfd4e1634fbaa89de1bcda40,1,1
adeb2dc3dfd4e1634fbaa89de1bcda40,2,1
ae34ce679b532dc8db7cac944c4d12f5,1,8
ae34ce679b532dc8db7cac944c4d12f5,2,9
ae34ce679b532dc8db7cac944c4d12f5,3,10
ae79fccdd4c814a5b043397cc99890ce,1,1
ae79fccdd4c814a5b043397cc99890ce,2,1
ae79fccdd4c814a5b043397cc99890ce,3,1
ae79fccdd4c814a5b043397cc99890ce,4,7
aeae315632433854719bce353e2d18a4,1,1
aeae315632433854719bce353e2d18a4,2,1
aeae315632433854719bce353e2d18a4,3,1
af0c09be7978a00580707f97ecc03543,1,7
af0c09be7978a00580707f97ecc03543,2,9
af0c09be7978a00580707f97ecc03543,3,10
af36bd0f5316679edf51d28c86fec770,1,1
af36bd0f5316679edf51d28c86fec770,2,2
af36bd0f5316679edf51d28c86fec770,3,2
af3e74bf178f6bed871a19247748466b,1,2
af3e74bf178f6bed871a19247748466b,2,3
af3e74bf178f6bed871a19247748466b,3,3
af3e74bf178f6bed871a19247748466b,4,3
af45857187c9d8377993180e10d02217,1,3
af55d3010fb80982c55a08f193d019cb,1,1
af6413f821194ba59ea820e0c9d238ee,1,1
af6413f821194ba59ea820e0c9d238ee,2,1
af932058f10a3e8b44c8faab567a6dbc,1,8
af932058f10a3e8b44c8faab567a6dbc,2,10
af932058f10a3e8b44c8faab567a6dbc,3,6
af951a000a4acf03c88ba6c91e7a66de,1,1
af951a000a4acf03c88ba6c91e7a66de,2,1
af951a000a4acf03c88ba6c91e7a66de,3,1
af951a000a4acf03c88ba6c91e7a66de,4,1
afc152fa8c9958f7b6ae0d4bdd5734e7,1,1
afc152fa8c9958f7b6ae0d4bdd5734e7,2,3
afc152fa8c9958f7b6ae0d4bdd5734e7,3,1
afc152fa8c9958f7b6ae0d4bdd5734e7,4,3
afd64efa68dc0440704083fe4d27aa61,1,5
afd64efa68dc0440704083fe4d27aa61,2,4
afe3f4700791d328114c612f5b09eb4f,1,9
afe3f4700791d328114c612f5b09eb4f,2,8
affa0502da5544e01e18a24706d37d95,1,1
affa0502da5544e01e18a24706d37d95,2,1
affa0502da5544e01e18a24706d37d95,3,1
affa0502da5544e01e18a24706d37d95,4,1
afff06de07d9457e083e6aaa9c13c5ca,1,6
afff06de07d9457e083e6aaa9c13c5ca,2,5
afff06de07d9457e083e6aaa9c13c5ca,3,5
afff06de07d9457e083e6aaa9c13c5ca,4,5
afff06de07d9457e083e6aaa9c13c5ca,5,7
afff06de07d9457e083e6aaa9c13c5ca,6,7
b045e26c67290ff3f08cc3a4f09c242c,1,1
b061a76108410ebaa460fcec7d85ba90,1,1
b061a76108410ebaa460fcec7d85ba90,2,1
b061a76108410ebaa460fcec7d85ba90,3,1
b0e851bcd4a7746baea4c55b0a5786f4,1,1
b0e851bcd4a7746baea4c55b0a5786f4,2,1
b0e851bcd4a7746baea4c55b0a5786f4,3,1
b0e851bcd4a7746baea4c55b0a5786f4,4,1
b0e851bcd4a7746baea4c55b0a5786f4,5,2
b0e851bcd4a7746baea4c55b0a5786f4,6,1
b108e56a2448b08aec7f96a714f7c674,1,4
b108e56a2448b08aec7f96a714f7c674,2,3
b108e56a2448b08aec7f96a714f7c674,3,4
b108e56a2448b08aec7f96a714f7c674,4,1
b108e56a2448b08aec7f96a714f7c674,5,7
b10dbc1a5963db290a31e1e59dd6f6a3,1,1
b10dbc1a5963db290a31e1e59dd6f6a3,2,1
b10dbc1a5963db290a31e1e59dd6f6a3,3,1
b11241aa0f2062e5e7648e4680a43f72,1,1
b11241aa0f2062e5e7648e4680a43f72,2,2
b119845e8416424004242e7d7b96da35,1,3
b119845e8416424004242e7d7b96da35,2,1
b119845e8416424004242e7d7b96da35,3,3
b1489e4a25e0dc1658e79d0289d90779,1,1
b1489e4a25e0dc1658e79d0289d90779,2,2
b164a2bd9e90e2895b231a8e4db20e8d,1,1
b164a2bd9e90e2895b231a8e4db20e8d,2,1
b164a2bd9e90e2895b231a8e4db20e8d,3,1
b1c41fc784d0150a2b7ff43f000b4893,1,1
b1c41fc784d0150a2b7ff43f000b4893,2,1
b1c41fc784d0150a2b7ff43f000b4893,3,1
b1c41fc784d0150a2b7ff43f000b4893,4,1
b1c41fc784d0150a2b7ff43f000b4893,5,1
b1c41fc784d0150a2b7ff43f000b4893,6,1
b24aed77b7b98dc32a55d1ccdda5a95d,1,1
b24aed77b7b98dc32a55d1ccdda5a95d,2,2
b2a925f912fc7ee4d5ae5098fd082f2b,1,2
b2a925f912fc7ee4d5ae5098fd082f2b,2,4
b2d4a49a622559036381ae434d29878f,1,1
b2f5f301576a3f9de19c141a6d1064b0,1,1
b2f5f301576a3f9de19c141a6d1064b0,2,1
b3005cb30e1bd7d02487cd2c9d7b1bd5,1,1
b3005cb30e1bd7d02487cd2c9d7b1bd5,2,1
b3005cb30e1bd7d02487cd2c9d7b1bd5,3,1
b304ccd24639db9c0bdade7637f374c7,1,1
b304ccd24639db9c0bdade7637f374c7,2,1
b329a3fb4ceb21aea78d51485633570e,1,2
b329a3fb4ceb21aea78d51485633570e,2,3
b358aed0cd04e967a4fc24d103df3cda,1,2
b358aed0cd04e967a4fc24d103df3cda,2,2
b358aed0cd04e967a4fc24d103df3cda,3,2
b358aed0cd04e967a4fc24d103df3cda,4,3
b358aed0cd04e967a4fc24d103df3cda,5,4
b3b277816ede21a3a18d29627ac07cbc,1,1
b3b277816ede21a3a18d29627ac07cbc,2,1
b3b277816ede21a3a18d29627ac07cbc,3,1
b3b9c1e2c4e8b6f898cd5dc7ba1522ad,1,1
b3b9c1e2c4e8b6f898cd5dc7ba1522ad,2,1
b44170cbd841f38123616676317d4eca,1,1
b44170cbd841f38123616676317d4eca,2,4
b44170cbd841f38123616676317d4eca,3,1
b44170cbd841f38123616676317d4eca,4,1
b44bfff9ce6e2d8ebb68806a0c3aa321,1,4
b44bfff9ce6e2d8ebb68806a0c3aa321,2,5
b478a2821d1406a95569e01bc5e570e0,1,2
b478a2821d1406a95569e01bc5e570e0,2,1
b478a2821d1406a95569e01bc5e570e0,3,1
b48361e2931c275a8d2862611deee6b3,1,1
b48361e2931c275a8d2862611deee6b3,2,3
