conversation_id,turn_number,snippet_number,role,language,severity,issue_id,message
955e696fdc32d0ce3c1063aeb714bbde,2,1,assistant,cpp,information,missingInclude,Cppcheck cannot find all the include files (use --check-config for details)
b6731260f9f0d2b4caeb6d3b11fb3541,1,1,assistant,cpp,information,missingIncludeSystem,Cppcheck cannot find all the include files (use --check-config for details)
b6731260f9f0d2b4caeb6d3b11fb3541,2,1,assistant,cpp,information,missingIncludeSystem,Cppcheck cannot find all the include files (use --check-config for details)
b6731260f9f0d2b4caeb6d3b11fb3541,3,1,assistant,cpp,information,missingIncludeSystem,Cppcheck cannot find all the include files (use --check-config for details)
b6731260f9f0d2b4caeb6d3b11fb3541,4,1,assistant,cpp,information,missingIncludeSystem,Cppcheck cannot find all the include files (use --check-config for details)
4b5aae4bfbeb7d449a8fe20f7b2b4df8,2,1,assistant,cpp,information,missingIncludeSystem,Cppcheck cannot find all the include files (use --check-config for details)
d44e0b2b757bbc5aa001ab48f47d9a6e,1,1,assistant,cpp,style,functionConst,Technically the member function 'Paciente::mostrarDatos' can be const.
d44e0b2b757bbc5aa001ab48f47d9a6e,1,1,assistant,cpp,performance,passedByValue,Function parameter 'nombre' should be passed by const reference.
d44e0b2b757bbc5aa001ab48f47d9a6e,1,1,assistant,cpp,performance,passedByValue,Function parameter 'direccion' should be passed by const reference.
d44e0b2b757bbc5aa001ab48f47d9a6e,1,1,assistant,cpp,information,missingIncludeSystem,Cppcheck cannot find all the include files (use --check-config for details)
d44e0b2b757bbc5aa001ab48f47d9a6e,3,1,assistant,cpp,information,missingIncludeSystem,Cppcheck cannot find all the include files (use --check-config for details)
d44e0b2b757bbc5aa001ab48f47d9a6e,4,1,assistant,cpp,information,missingInclude,Cppcheck cannot find all the include files (use --check-config for details)
d44e0b2b757bbc5aa001ab48f47d9a6e,5,1,assistant,cpp,information,missingIncludeSystem,Cppcheck cannot find all the include files (use --check-config for details)
b973f16cbbf0c5399449eb597bf7f55c,3,1,assistant,cpp,information,missingInclude,Cppcheck cannot find all the include files (use --check-config for details)
5dea064e4e14df60ae631cae1889cdaf,2,1,assistant,cpp,style,unusedFunction,The function 'getEdad' is never used.
5dea064e4e14df60ae631cae1889cdaf,2,1,assistant,cpp,style,unusedFunction,The function 'getINE' is never used.
5dea064e4e14df60ae631cae1889cdaf,2,1,assistant,cpp,style,unusedFunction,The function 'getSatisfaccion' is never used.
5dea064e4e14df60ae631cae1889cdaf,2,1,assistant,cpp,style,unusedFunction,The function 'getSexo' is never used.
5dea064e4e14df60ae631cae1889cdaf,2,1,assistant,cpp,style,unusedFunction,The function 'getTipoSeguro' is never used.
5dea064e4e14df60ae631cae1889cdaf,2,1,assistant,cpp,style,unusedFunction,The function 'getTipoTratamiento' is never used.
5dea064e4e14df60ae631cae1889cdaf,2,1,assistant,cpp,style,unusedFunction,The function 'mostrarDatos' is never used.
5dea064e4e14df60ae631cae1889cdaf,2,1,assistant,cpp,style,unusedFunction,The function 'setEdad' is never used.
5dea064e4e14df60ae631cae1889cdaf,2,1,assistant,cpp,style,unusedFunction,The function 'setINE' is never used.
5dea064e4e14df60ae631cae1889cdaf,2,1,assistant,cpp,style,unusedFunction,The function 'setSatisfaccion' is never used.
5dea064e4e14df60ae631cae1889cdaf,2,1,assistant,cpp,style,unusedFunction,The function 'setSexo' is never used.
5dea064e4e14df60ae631cae1889cdaf,2,1,assistant,cpp,style,unusedFunction,The function 'setTipoSeguro' is never used.
5dea064e4e14df60ae631cae1889cdaf,2,1,assistant,cpp,style,unusedFunction,The function 'setTipoTratamiento' is never used.
5dea064e4e14df60ae631cae1889cdaf,2,1,assistant,cpp,information,missingInclude,Cppcheck cannot find all the include files (use --check-config for details)
17dfaadbc77afdd2bab74e2b16b336ad,3,1,assistant,cpp,information,missingIncludeSystem,Cppcheck cannot find all the include files (use --check-config for details)
17dfaadbc77afdd2bab74e2b16b336ad,4,1,assistant,cpp,information,missingIncludeSystem,Cppcheck cannot find all the include files (use --check-config for details)
c59b0572244fff2d3616ae437b2cebf0,2,1,assistant,cpp,information,missingInclude,Cppcheck cannot find all the include files (use --check-config for details)
c59b0572244fff2d3616ae437b2cebf0,3,1,assistant,cpp,information,missingInclude,Cppcheck cannot find all the include files (use --check-config for details)
fe53247f9a4a2a3137b1c65582394beb,2,1,assistant,cpp,style,shadowVariable,Local variable 'part' shadows outer variable
fe53247f9a4a2a3137b1c65582394beb,2,1,assistant,cpp,information,missingIncludeSystem,Cppcheck cannot find all the include files (use --check-config for details)
fe53247f9a4a2a3137b1c65582394beb,3,1,assistant,cpp,information,missingIncludeSystem,Cppcheck cannot find all the include files (use --check-config for details)
3c0b84301ee7c090ddc797d1ea21d2e9,5,1,assistant,cpp,information,missingIncludeSystem,Cppcheck cannot find all the include files (use --check-config for details)
3c0b84301ee7c090ddc797d1ea21d2e9,6,1,assistant,cpp,information,missingIncludeSystem,Cppcheck cannot find all the include files (use --check-config for details)
732413b70f64d87fbc2a7fdf5ed92ce3,2,1,assistant,cpp,style,unusedFunction,The function 'DownloadFile' is never used.
732413b70f64d87fbc2a7fdf5ed92ce3,2,1,assistant,cpp,information,missingIncludeSystem,Cppcheck cannot find all the include files (use --check-config for details)
590c9865c93c2eacec7d2ac28e7ef2cb,2,1,assistant,cpp,information,missingIncludeSystem,Cppcheck cannot find all the include files (use --check-config for details)
94278bfbd6b332d04887bd0ed464a1b8,2,1,assistant,cpp,information,missingIncludeSystem,Cppcheck cannot find all the include files (use --check-config for details)
94278bfbd6b332d04887bd0ed464a1b8,3,1,assistant,cpp,style,unreadVariable,Variable 'stride' is assigned a value that is never used.
94278bfbd6b332d04887bd0ed464a1b8,3,1,assistant,cpp,style,unusedFunction,The function 'WinMain' is never used.
94278bfbd6b332d04887bd0ed464a1b8,3,1,assistant,cpp,information,missingIncludeSystem,Cppcheck cannot find all the include files (use --check-config for details)
2df37d16e48af98daf0cf3c1b32454f2,1,1,assistant,cpp,style,unusedFunction,The function 'WinMain' is never used.
2df37d16e48af98daf0cf3c1b32454f2,1,1,assistant,cpp,information,missingIncludeSystem,Cppcheck cannot find all the include files (use --check-config for details)
2df37d16e48af98daf0cf3c1b32454f2,3,1,assistant,cpp,error,syntaxError,syntax error: keyword 'if' is not allowed in global scope
2df37d16e48af98daf0cf3c1b32454f2,4,1,assistant,cpp,style,unusedFunction,The function 'WndProc' is never used.
2df37d16e48af98daf0cf3c1b32454f2,5,1,assistant,cpp,style,unusedFunction,The function 'WinMain' is never used.
2df37d16e48af98daf0cf3c1b32454f2,5,1,assistant,cpp,information,missingIncludeSystem,Cppcheck cannot find all the include files (use --check-config for details)
95aecac2c8ba06a3a423fa278367f4ee,1,1,assistant,cpp,information,missingInclude,Cppcheck cannot find all the include files (use --check-config for details)
95aecac2c8ba06a3a423fa278367f4ee,2,1,assistant,cpp,information,missingInclude,Cppcheck cannot find all the include files (use --check-config for details)
95aecac2c8ba06a3a423fa278367f4ee,4,1,assistant,cpp,information,missingInclude,Cppcheck cannot find all the include files (use --check-config for details)
b3ebd6ec8f993c6a076db45756c8aa64,2,1,assistant,cpp,style,unusedStructMember,struct member 'MyStruct::a' is never used.
b3ebd6ec8f993c6a076db45756c8aa64,2,1,assistant,cpp,style,unusedStructMember,struct member 'MyStruct::b' is never used.
b3ebd6ec8f993c6a076db45756c8aa64,2,1,assistant,cpp,style,unusedStructMember,struct member 'MyStruct::c' is never used.
b3ebd6ec8f993c6a076db45756c8aa64,5,1,assistant,cpp,style,unusedStructMember,struct member 'Foo::x' is never used.
427b7a9c4f6359299e4fc068bb5edcfc,7,1,assistant,cpp,style,useStlAlgorithm,Consider using std::find_if algorithm instead of a raw loop.
77e1259c910c2dc7d4da6bc48e47a101,3,1,assistant,cpp,information,missingIncludeSystem,Cppcheck cannot find all the include files (use --check-config for details)
728f9021854d1cf45aba48e702a5412e,2,1,assistant,cpp,style,unusedFunction,The function 'loop' is never used.
728f9021854d1cf45aba48e702a5412e,2,1,assistant,cpp,style,unusedFunction,The function 'setup' is never used.
728f9021854d1cf45aba48e702a5412e,2,1,assistant,cpp,information,missingIncludeSystem,Cppcheck cannot find all the include files (use --check-config for details)
728f9021854d1cf45aba48e702a5412e,4,1,assistant,cpp,information,missingIncludeSystem,Cppcheck cannot find all the include files (use --check-config for details)
6a777e690c2d898f7ef78508d28b217a,3,1,assistant,cpp,information,missingIncludeSystem,Cppcheck cannot find all the include files (use --check-config for details)
f9d4e15d5aa92843a4ca6ac6834a1a34,3,1,assistant,cpp,warning,noCopyConstructor,Class 'MyArray' does not have a copy constructor which is recommended since it has dynamic memory/resource allocation(s).
f9d4e15d5aa92843a4ca6ac6834a1a34,3,1,assistant,cpp,warning,noOperatorEq,Class 'MyArray' does not have a operator= which is recommended since it has dynamic memory/resource allocation(s).
f9d4e15d5aa92843a4ca6ac6834a1a34,3,1,assistant,cpp,style,noExplicitConstructor,Class 'MyArray' has a constructor with 1 argument that is not explicit.
f9d4e15d5aa92843a4ca6ac6834a1a34,3,1,assistant,cpp,information,missingIncludeSystem,Cppcheck cannot find all the include files (use --check-config for details)
f9d4e15d5aa92843a4ca6ac6834a1a34,4,1,assistant,cpp,style,noExplicitConstructor,Class 'Handle' has a constructor with 1 argument that is not explicit.
f9d4e15d5aa92843a4ca6ac6834a1a34,4,1,assistant,cpp,information,missingIncludeSystem,Cppcheck cannot find all the include files (use --check-config for details)
f9d4e15d5aa92843a4ca6ac6834a1a34,5,1,assistant,cpp,style,noExplicitConstructor,Class 'Handle' has a constructor with 1 argument that is not explicit.
f9d4e15d5aa92843a4ca6ac6834a1a34,5,1,assistant,cpp,information,missingIncludeSystem,Cppcheck cannot find all the include files (use --check-config for details)
f9d4e15d5aa92843a4ca6ac6834a1a34,6,1,assistant,cpp,style,noExplicitConstructor,Class 'Handle' has a constructor with 1 argument that is not explicit.
f9d4e15d5aa92843a4ca6ac6834a1a34,6,1,assistant,cpp,information,missingIncludeSystem,Cppcheck cannot find all the include files (use --check-config for details)
fe41df0ac2b49be09a989fd8097a01a5,1,1,assistant,cpp,information,missingIncludeSystem,Cppcheck cannot find all the include files (use --check-config for details)
fe41df0ac2b49be09a989fd8097a01a5,2,1,assistant,cpp,information,missingIncludeSystem,Cppcheck cannot find all the include files (use --check-config for details)
5a171d7a0cd9f244f992624d5f86294f,6,1,assistant,cpp,style,noExplicitConstructor,Class 'MyClass' has a constructor with 1 argument that is not explicit.
9f8abf4f19e4e3782b9136007e4ba970,1,1,assistant,cpp,style,functionConst,Technically the member function 'Input::IsKeyPressed' can be const.
9f8abf4f19e4e3782b9136007e4ba970,1,1,assistant,cpp,warning,noCopyConstructor,Class 'Input' does not have a copy constructor which is recommended since it has dynamic memory/resource allocation(s).
9f8abf4f19e4e3782b9136007e4ba970,1,1,assistant,cpp,warning,noOperatorEq,Class 'Input' does not have a operator= which is recommended since it has dynamic memory/resource allocation(s).
9f8abf4f19e4e3782b9136007e4ba970,1,1,assistant,cpp,style,unusedFunction,The function 'IsKeyPressed' is never used.
9f8abf4f19e4e3782b9136007e4ba970,1,1,assistant,cpp,style,unusedFunction,The function 'Update' is never used.
9f8abf4f19e4e3782b9136007e4ba970,1,1,assistant,cpp,information,missingIncludeSystem,Cppcheck cannot find all the include files (use --check-config for details)
9f8abf4f19e4e3782b9136007e4ba970,3,1,assistant,cpp,information,missingIncludeSystem,Cppcheck cannot find all the include files (use --check-config for details)
9f8abf4f19e4e3782b9136007e4ba970,4,1,assistant,cpp,style,functionConst,Technically the member function 'Input::IsKeyPressed' can be const.
9f8abf4f19e4e3782b9136007e4ba970,4,1,assistant,cpp,warning,noCopyConstructor,Class 'Input' does not have a copy constructor which is recommended since it has dynamic memory/resource allocation(s).
9f8abf4f19e4e3782b9136007e4ba970,4,1,assistant,cpp,warning,noOperatorEq,Class 'Input' does not have a operator= which is recommended since it has dynamic memory/resource allocation(s).
9f8abf4f19e4e3782b9136007e4ba970,4,1,assistant,cpp,style,unusedFunction,The function 'IsKeyPressed' is never used.
9f8abf4f19e4e3782b9136007e4ba970,4,1,assistant,cpp,style,unusedFunction,The function 'Update' is never used.
9f8abf4f19e4e3782b9136007e4ba970,4,1,assistant,cpp,information,missingIncludeSystem,Cppcheck cannot find all the include files (use --check-config for details)
9f8abf4f19e4e3782b9136007e4ba970,5,1,assistant,cpp,style,functionConst,Technically the member function 'Input::IsKeyPressed' can be const.
9f8abf4f19e4e3782b9136007e4ba970,5,1,assistant,cpp,warning,noCopyConstructor,Class 'Input' does not have a copy constructor which is recommended since it has dynamic memory/resource allocation(s).
9f8abf4f19e4e3782b9136007e4ba970,5,1,assistant,cpp,warning,noOperatorEq,Class 'Input' does not have a operator= which is recommended since it has dynamic memory/resource allocation(s).
9f8abf4f19e4e3782b9136007e4ba970,5,1,assistant,cpp,style,unusedFunction,The function 'IsKeyPressed' is never used.
9f8abf4f19e4e3782b9136007e4ba970,5,1,assistant,cpp,style,unusedFunction,The function 'Update' is never used.
9f8abf4f19e4e3782b9136007e4ba970,5,1,assistant,cpp,information,missingIncludeSystem,Cppcheck cannot find all the include files (use --check-config for details)
6cc14de8c7ec6c53fba863466789650a,1,1,assistant,cpp,style,unusedFunction,The function 'loop' is never used.
6cc14de8c7ec6c53fba863466789650a,1,1,assistant,cpp,style,unusedFunction,The function 'setup' is never used.
6cc14de8c7ec6c53fba863466789650a,1,1,assistant,cpp,information,missingInclude,Cppcheck cannot find all the include files (use --check-config for details)
93401968ebf9761be1a7c5e51d5fd068,1,1,assistant,cpp,error,unknownMacro,There is an unknown macro here somewhere. Configuration is required. If UPROPERTY is a macro then please configure it.
93401968ebf9761be1a7c5e51d5fd068,1,1,assistant,cpp,information,missingInclude,Cppcheck cannot find all the include files (use --check-config for details)
93401968ebf9761be1a7c5e51d5fd068,2,1,assistant,cpp,error,unknownMacro,There is an unknown macro here somewhere. Configuration is required. If UPROPERTY is a macro then please configure it.
93401968ebf9761be1a7c5e51d5fd068,2,1,assistant,cpp,information,missingInclude,Cppcheck cannot find all the include files (use --check-config for details)
e9c20fb143c418ce23c2018cef91cca4,3,1,assistant,cpp,performance,functionStatic,Technically the member function 'A::doSomething' can be static (but you may consider moving to unnamed namespace).
